site,species,stand,stand_old,plot,treatment,tree,dbh_in,ht,hcb,velocity,tree_ba,cr,ba_plot,ba_all,ba_plot_PP,ba
TW,PIPO,15,15,2,60,139,17.4,59.1,25.5,3.218,1.65125304,0.568527919,109.8179262,74.8590588,109.8179262,74.8590588
TW,PIPO,15,15,2,60,139,17.3,59.6,26,3.292,1.63232766,0.563758389,109.8179262,74.8590588,109.8179262,74.8590588
TW,PIPO,15,15,2,60,151,18.5,74.1,26.3,3.681,1.8666315,0.645074224,109.8179262,74.8590588,109.8179262,74.8590588
TW,PIPO,15,15,2,60,666,17.3,64.4,18.5,3.564,1.63232766,0.712732919,109.8179262,74.8590588,109.8179262,74.8590588
TW,PIPO,15,15,3,60,52,18.7,67.2,24.5,3.401,1.90720926,0.635416667,53.9258796,74.8590588,53.9258796,74.8590588
TW,PIPO,15,15,3,60,55,18.8,74.3,27.2,3.273,1.92766176,0.633916555,53.9258796,74.8590588,53.9258796,74.8590588
TW,PIPO,15,15,3,60,121,16.9,69.8,23.9,3.364,1.55771694,0.657593123,53.9258796,74.8590588,53.9258796,74.8590588
TW,PIPO,16,16,1,40,2,8.2,31.7,8.5,2.833,0.36672696,0.731861199,42.7779036,58.4283384,42.7779036,58.4283384
TW,PIPO,16,16,1,40,57,24.1,77.1,22.1,3.371,3.16773774,0.713359274,42.7779036,58.4283384,42.7779036,58.4283384
TW,PIPO,16,16,2,40,1,20.8,68.9,16.9,3.215,2.35961856,0.754716981,83.9446956,58.4283384,83.9446956,58.4283384
TW,PIPO,16,16,2,40,29,24.5,79.2,21.87,3.531,3.2737635,0.723863636,83.9446956,58.4283384,83.9446956,58.4283384
TW,PIPO,16,16,2,40,55,22.5,70.2,20.9,3.147,2.7610875,0.702279202,83.9446956,58.4283384,83.9446956,58.4283384
TW,PIPO,16,16,3,40,1,22.3,72.7,21.1,3.077,2.71221966,0.709766162,48.562416,58.4283384,48.562416,58.4283384
TW,PIPO,16,16,3,40,2,7.4,30.6,11,2.579,0.29866104,0.640522876,48.562416,58.4283384,48.562416,58.4283384
TW,PIPO,16,16,3,40,3,6.7,30.5,11.4,2.423,0.24483006,0.626229508,48.562416,58.4283384,48.562416,58.4283384
TW,PIPO,16,16,3,40,4,6.1,28.5,7.4,2.213,0.20294334,0.740350877,48.562416,58.4283384,48.562416,58.4283384
TW,PIPO,16,16,3,40,5,12.5,45.6,10.1,2.625,0.8521875,0.778508772,48.562416,58.4283384,48.562416,58.4283384
TW,PIPO,16,16,3,40,6,10,34.9,8.1,2.119,0.5454,0.767908309,48.562416,58.4283384,48.562416,58.4283384
TW,PIPO,17,17,1,60,75,18.4,75,25.5,3.204,1.84650624,0.66,70.970175,65.104398,70.970175,65.104398
TW,PIPO,17,17,1,60,78,18.7,72.5,25.8,3.699,1.90720926,0.644137931,70.970175,65.104398,70.970175,65.104398
TW,PIPO,17,17,1,60,81,18,60.8,18.9,2.975,1.767096,0.689144737,70.970175,65.104398,70.970175,65.104398
TW,PIPO,17,17,1,60,82,17,68.1,28.9,3.147,1.576206,0.575624082,70.970175,65.104398,70.970175,65.104398
TW,PIPO,17,17,2,60,97,17.6,65.9,22.8,3.149,1.68943104,0.654021244,56.819772,65.104398,56.819772,65.104398
TW,PIPO,17,17,2,60,131,20.2,63.1,15.9,2.88,2.22545016,0.748019017,56.819772,65.104398,56.819772,65.104398
TW,PIPO,17,17,2,60,153,18,62.8,15.9,3.328,1.767096,0.746815287,56.819772,65.104398,56.819772,65.104398
TW,PIPO,17,17,3,60,70,16,57.5,25.1,3.845,1.396224,0.563478261,67.523247,65.104398,67.523247,65.104398
TW,PIPO,17,17,3,60,101,18.7,71,18.2,3.677,1.90720926,0.743661972,67.523247,65.104398,67.523247,65.104398
TW,PIPO,17,17,3,60,102,19.4,72.9,16.8,3.965,2.05266744,0.769547325,67.523247,65.104398,67.523247,65.104398
TW,PIPO,17,17,3,60,109,16,65.6,21.2,3.593,1.396224,0.676829268,67.523247,65.104398,67.523247,65.104398
TW,PIPO,18,18,1,40,67,22.4,65,18.8,3.334,2.73659904,0.710769231,57.4857054,51.3892242,57.4857054,51.3892242
TW,PIPO,18,18,1,40,78,23.5,71.2,12.7,2.989,3.0119715,0.821629213,57.4857054,51.3892242,57.4857054,51.3892242
TW,PIPO,18,18,2,40,109,19.3,70.7,21.5,3.412,2.03156046,0.695898161,45.292743,51.3892242,45.292743,51.3892242
TW,PIPO,18,18,2,40,666,21.4,65.7,17.9,3.031,2.49771384,0.727549467,45.292743,51.3892242,45.292743,51.3892242
TW,PIPO,19,19,1,UT,2,8,42.6,33.8,3.858,0.349056,0.20657277,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,3,8.3,45.2,35.1,3.422,0.37572606,0.223451327,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,4,5.3,45.8,32.1,3.057,0.15320286,0.299126638,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,5,5.7,45,31.1,3.123,0.17720046,0.308888889,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,7,5.8,49.1,27.9,3.278,0.18347256,0.431771894,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,9,5.5,40.8,27,3.065,0.1649835,0.338235294,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,11,5.3,39.9,21.8,3.144,0.15320286,0.453634085,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,13,6.9,42.7,26.3,3.785,0.25966494,0.384074941,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,14,6.1,43.8,25.1,4.14,0.20294334,0.426940639,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,15,6.9,40.8,27.6,3.514,0.25966494,0.323529412,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,18,6.1,30.7,16.7,3.052,0.20294334,0.456026059,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,19,13.7,58.7,32.5,3.884,1.02366126,0.446337308,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,21,6.3,34.7,22.9,3.818,0.21646926,0.340057637,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,22,7.1,44.5,21.7,3.847,0.27493614,0.512359551,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,24,6.2,47.9,31.2,3.491,0.20965176,0.348643006,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,26,7.3,46.1,25.1,3.85,0.29064366,0.455531453,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,29,7.9,49.3,31.4,4.204,0.34038414,0.363083164,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,30,6.7,45.8,29.5,3.387,0.24483006,0.355895197,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,31,6.5,43.8,32.9,3.355,0.2304315,0.248858447,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,32,8.7,41.6,29.6,3.43,0.41281326,0.288461538,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,35,6.1,41.2,18.9,3.123,0.20294334,0.541262136,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,38,11.1,56.6,32.1,4.066,0.67198734,0.432862191,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,40,5.1,36.1,27.9,3.42,0.14185854,0.227146814,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,45,5,35.4,26.9,3.515,0.13635,0.240112994,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,46,8,52.9,35.2,4.006,0.349056,0.334593573,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,49,6.2,32.3,20.7,3.065,0.20965176,0.359133127,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,54,5.5,46.1,31.3,3.238,0.1649835,0.321041215,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,55,5.1,41.5,30.4,3.716,0.14185854,0.26746988,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,56,5.2,44.7,34.4,3.425,0.14747616,0.230425056,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,59,14.2,61.4,27.6,3.445,1.09974456,0.550488599,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,60,5.7,42.5,29.2,3.154,0.17720046,0.312941176,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,62,5.8,42.1,30.7,2.979,0.18347256,0.270783848,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,64,6.1,46.6,31.5,3.16,0.20294334,0.324034335,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,65,6.8,47.8,32.8,3.915,0.25219296,0.313807531,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,66,6.3,43.3,29.4,3.738,0.21646926,0.321016166,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,68,7.7,46,30.6,3.572,0.32336766,0.334782609,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,69,10.4,58.5,38.5,3.253,0.58990464,0.341880342,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,73,7.6,51.1,32.8,3.819,0.31502304,0.358121331,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,74,7.3,53.3,39.2,3.814,0.29064366,0.264540338,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,75,6.2,47.1,33.5,3.449,0.20965176,0.288747346,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,78,6.6,48.1,36.3,3.447,0.23757624,0.245322245,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,79,7.6,46.2,27.7,3.487,0.31502304,0.4004329,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,83,8.1,57.4,36.8,3.831,0.35783694,0.358885017,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,87,5.9,43.6,32.8,3.463,0.18985374,0.247706422,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,88,7.3,50.6,34.9,3.437,0.29064366,0.31027668,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,89,10,53,26,3.323,0.5454,0.509433962,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,90,5.7,46.7,31.5,3.26,0.17720046,0.325481799,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,91,7.1,56.4,38,4.037,0.27493614,0.326241135,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,92,8.4,49.2,31.3,3.888,0.38483424,0.363821138,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,94,5.8,39.1,29.6,3.396,0.18347256,0.242966752,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,666,5.1,39.5,25.7,3.076,0.14185854,0.349367089,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,666,6.1,41.4,28,3.086,0.20294334,0.323671498,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,666,6.5,42.8,29.1,3.509,0.2304315,0.320093458,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,666,13.5,54.2,35.6,3.553,0.9939915,0.343173432,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,666,8.5,53.4,37.1,3.799,0.3940515,0.305243446,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,666,9,52.6,37,3.816,0.441774,0.296577947,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,666,9.5,57.3,39.1,3.996,0.4922235,0.317626527,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,1,UT,666,11.8,61.4,33.8,4.145,0.75941496,0.449511401,231.6684672,244.2113037,231.6684672,244.2113037
TW,PIPO,19,19,2,UT,2,6,42.4,29.4,3.057,0.196344,0.306603774,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,3,5.4,42.3,29.1,3.122,0.15903864,0.312056738,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,6,8.3,54.3,36,4.22,0.37572606,0.337016575,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,7,7.3,49.1,29.6,3.967,0.29064366,0.397148676,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,8,9.1,51.3,31.7,3.619,0.45164574,0.382066277,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,9,8.4,52.3,33.1,3.398,0.38483424,0.367112811,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,11,8.1,46.1,26.8,3.759,0.35783694,0.418655098,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,12,11.1,56.2,30.3,3.859,0.67198734,0.460854093,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,13,5.1,41.8,30,3.616,0.14185854,0.282296651,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,16,6.5,47.6,31.5,3.449,0.2304315,0.338235294,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,19,7.3,48.2,31.2,3.468,0.29064366,0.352697095,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,22,6.3,43.6,31.2,3.759,0.21646926,0.28440367,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,23,6.2,48.2,34.1,3.901,0.20965176,0.29253112,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,24,7.4,51.6,33.7,4.02,0.29866104,0.346899225,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,29,7.5,45.6,29.6,3.519,0.3067875,0.350877193,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,31,5.2,42.9,36.9,3.332,0.14747616,0.13986014,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,32,7.5,44.9,31.7,3.593,0.3067875,0.293986637,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,33,9.4,54.9,36.9,3.776,0.48191544,0.327868852,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,34,10.2,50.2,35.3,4.102,0.56743416,0.296812749,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,35,6.3,45.5,30.8,3.58,0.21646926,0.323076923,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,37,12.7,64.9,35,3.68,0.87967566,0.460708783,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,47,7.6,53.3,35.2,3.094,0.31502304,0.339587242,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,48,5.1,51.4,33.4,3.38,0.14185854,0.350194553,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,52,9.1,60.8,39.1,3.683,0.45164574,0.356907895,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,53,8.7,53.4,38.9,3.81,0.41281326,0.271535581,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,59,5.8,51.6,26.7,3.84,0.18347256,0.48255814,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,62,7.9,43,24.4,3.578,0.34038414,0.43255814,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,63,7.8,45.8,28.7,3.7,0.33182136,0.373362445,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,66,6.8,46.9,34.1,3.705,0.25219296,0.272921109,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,67,10.1,52.6,34,3.788,0.55636254,0.353612167,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,69,5.9,48.2,35.7,3.656,0.18985374,0.2593361,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,70,6.1,43.3,33.7,2.91,0.20294334,0.221709007,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,71,9.7,59.4,38.2,3.915,0.51316686,0.356902357,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,72,6,54.2,36.5,3.581,0.196344,0.326568266,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,73,7.1,48.3,35.4,4.103,0.27493614,0.267080745,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,76,5.2,51.6,37.4,3.868,0.14747616,0.275193798,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,84,5.4,44.5,30.5,3.395,0.15903864,0.314606742,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,85,7.6,53.1,38.9,4.092,0.31502304,0.267419962,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,86,10.1,54.1,42.2,3.682,0.55636254,0.219963031,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,88,8.8,52.7,34.3,3.828,0.42235776,0.34914611,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,89,6.1,48.7,29.5,3.701,0.20294334,0.394250513,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,91,7.1,44.4,32.5,3.592,0.27493614,0.268018018,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,92,5.4,42.3,35.4,2.869,0.15903864,0.163120567,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,94,10.3,49.9,32.4,3.114,0.57861486,0.350701403,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,95,9.3,52.9,33.3,3.879,0.47171646,0.370510397,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,97,5.3,44.4,30.7,3.136,0.15320286,0.308558559,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,97,5.6,41.4,31.6,3.208,0.17103744,0.236714976,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,6.2,40.7,26.4,2.682,0.20965176,0.351351351,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,5.2,54.7,39.8,2.855,0.14747616,0.272394881,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,6.1,49.5,35.8,3.267,0.20294334,0.276767677,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,6.7,41,32.7,3.301,0.24483006,0.202439024,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,9.3,46.2,30.1,3.319,0.47171646,0.348484848,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,11.3,25.5,14.2,3.326,0.69642126,0.443137255,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,6.4,44.2,28.3,3.328,0.22339584,0.359728507,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,5.3,39.1,30.1,3.336,0.15320286,0.230179028,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,6.3,44.3,30.6,3.361,0.21646926,0.309255079,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,6.8,49.7,39.6,3.391,0.25219296,0.203219316,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,7,41.6,22.4,3.578,0.267246,0.461538462,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,7.1,50.1,33.2,3.701,0.27493614,0.337325349,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,10.1,60.1,23,3.789,0.55636254,0.617304493,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,8.4,50.9,35.6,3.803,0.38483424,0.300589391,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,6.5,56,41,3.842,0.2304315,0.267857143,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,12.3,58,30.1,3.868,0.82513566,0.481034483,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,10,54.6,34.5,3.98,0.5454,0.368131868,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,10.9,59.7,38.8,3.987,0.64798974,0.350083752,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,9.1,47.6,33.4,4.109,0.45164574,0.298319328,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,11.3,59,43.2,4.112,0.69642126,0.26779661,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,19,19,2,UT,666,8.7,58.1,40.7,4.213,0.41281326,0.299483649,256.7541402,244.2113037,256.7541402,244.2113037
TW,PIPO,22,22,1,UT,2,13.2,58.2,32.8,3.939,0.95030496,0.436426117,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,3,13.7,52.3,27.6,3.469,1.02366126,0.472275335,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,4,6,40.5,28.1,3.573,0.196344,0.30617284,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,5,11,59.3,35.2,4.071,0.659934,0.406408094,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,6,12.8,61.4,36,3.771,0.89358336,0.413680782,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,7,10,58.4,34.1,3.86,0.5454,0.41609589,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,12,13.8,61.1,38.1,4.114,1.03865976,0.376432079,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,14,5.3,45,26.9,2.942,0.15320286,0.402222222,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,15,5.1,45.7,29.8,3.073,0.14185854,0.347921225,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,18,5.3,47.7,37.3,3.747,0.15320286,0.21802935,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,20,14.2,66.4,29.4,3.813,1.09974456,0.557228916,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,21,10.2,54.2,36.6,3.668,0.56743416,0.324723247,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,22,13.7,62.5,36.4,3.426,1.02366126,0.4176,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,23,10.9,54.3,28.2,3.806,0.64798974,0.480662983,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,24,9.6,48.9,32.4,3.873,0.50264064,0.337423313,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,27,5.3,38.5,28.8,3.628,0.15320286,0.251948052,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,28,8.3,53.1,39.4,3.453,0.37572606,0.258003766,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,29,12.5,59.1,34,3.585,0.8521875,0.424703892,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,31,8.3,44.6,27.8,3.845,0.37572606,0.376681614,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,33,11,57.2,39.9,3.705,0.659934,0.302447552,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,34,10,55.5,32.9,4.121,0.5454,0.407207207,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,35,7.9,48.5,30.4,3.285,0.34038414,0.373195876,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,37,8.2,45.7,28.7,2.991,0.36672696,0.371991247,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,38,5.2,44.7,32.8,3.631,0.14747616,0.266219239,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,40,9.9,50.5,31.8,3.687,0.53454654,0.37029703,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,42,14.5,66.4,35.2,3.634,1.1467035,0.469879518,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,43,13.9,45.7,28.4,4.07,1.05376734,0.378555799,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,46,7.7,22,17,2.342,0.32336766,0.227272727,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,47,11,53.3,31.6,3.63,0.659934,0.407129456,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,48,12.4,61.7,36.5,4.084,0.83860704,0.408427877,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,49,7,45.4,28.8,2.594,0.267246,0.365638767,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,666,9.9,54.2,31.8,3.555,0.53454654,0.413284133,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,666,9.2,46.1,26.7,3.742,0.46162656,0.420824295,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,666,7.3,45.7,31.2,3.749,0.29064366,0.317286652,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,666,16.5,59.3,32.7,3.878,1.4848515,0.44856661,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,1,UT,666,8.3,51.7,33.9,3.946,0.37572606,0.344294004,221.3904042,229.6084914,221.3904042,229.6084914
TW,PIPO,22,22,2,UT,1,6.3,50.7,36.3,3.126,0.21646926,0.284023669,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,3,5.2,32.9,27.3,3.166,0.14747616,0.170212766,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,4,5.5,44.4,31.4,3.595,0.1649835,0.292792793,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,5,7.3,53,34.9,3.474,0.29064366,0.341509434,237.8265786,229.6084914,237.8265786,229.6084914
