"density"	"ring"	"newring"	"mm"	"cutoff"	"newEorL"	"boundary1"	"boundary2"
508.02	2	2	4.04999999999999	486.42	"LW"	3.91	"4.15"
492.71	2	2	4.05999999999998	486.42	"LW"	3.91	"4.15"
497.24	2	2	4.07	486.42	"LW"	3.91	"4.15"
498.26	2	2	4.07999999999999	486.42	"LW"	3.91	"4.15"
495.94	2	2	4.08999999999998	486.42	"LW"	3.91	"4.15"
508.11	2	2	4.1	486.42	"LW"	3.91	"4.15"
515.21	2	2	4.10999999999999	486.42	"LW"	3.91	"4.15"
500.39	2	2	4.11999999999999	486.42	"LW"	3.91	"4.15"
496.04	2	2	4.13	486.42	"LW"	3.91	"4.15"
474.81	2	2	4.14	486.42	"LW"	3.91	"4.15"
491.05	2	2	4.14999999999999	486.42	"LW"	3.91	"4.15"
484.51	2	3	4.16000000000001	486.42	"EW"	5.71	"6.36"
479.65	2	3	4.17	486.42	"EW"	5.71	"6.36"
480.39	2	3	4.17999999999999	486.42	"EW"	5.71	"6.36"
480.39	2	3	4.19000000000001	486.42	"EW"	5.71	"6.36"
476.82	2	3	4.2	486.42	"EW"	5.71	"6.36"
463.16	2	3	4.20999999999999	486.42	"EW"	5.71	"6.36"
480.66	2	3	4.21999999999998	486.42	"EW"	5.71	"6.36"
464.61	2	3	4.23	486.42	"EW"	5.71	"6.36"
468.34	2	3	4.23999999999999	486.42	"EW"	5.71	"6.36"
440.04	2	3	4.24999999999998	486.42	"EW"	5.71	"6.36"
444.87	2	3	4.26	486.42	"EW"	5.71	"6.36"
440.49	2	3	4.26999999999999	486.42	"EW"	5.71	"6.36"
441.38	2	3	4.27999999999998	486.42	"EW"	5.71	"6.36"
415.58	2	3	4.29	486.42	"EW"	5.71	"6.36"
447.02	2	3	4.29999999999999	486.42	"EW"	5.71	"6.36"
439.77	2	3	4.30999999999998	486.42	"EW"	5.71	"6.36"
427.58	2	3	4.32	486.42	"EW"	5.71	"6.36"
443.44	2	3	4.32999999999999	486.42	"EW"	5.71	"6.36"
437.99	2	3	4.33999999999998	486.42	"EW"	5.71	"6.36"
436.2	2	3	4.35	486.42	"EW"	5.71	"6.36"
426.7	2	3	4.35999999999999	486.42	"EW"	5.71	"6.36"
397.56	2	3	4.36999999999999	486.42	"EW"	5.71	"6.36"
388.2	2	3	4.38	486.42	"EW"	5.71	"6.36"
371.26	2	3	4.39	486.42	"EW"	5.71	"6.36"
402	2	3	4.39999999999999	486.42	"EW"	5.71	"6.36"
406.63	2	3	4.41000000000001	486.42	"EW"	5.71	"6.36"
400.96	2	3	4.42	486.42	"EW"	5.71	"6.36"
394.35	2	3	4.42999999999999	486.42	"EW"	5.71	"6.36"
414	2	3	4.44000000000001	486.42	"EW"	5.71	"6.36"
394.61	2	3	4.45	486.42	"EW"	5.71	"6.36"
395.13	2	3	4.45999999999999	486.42	"EW"	5.71	"6.36"
414.35	2	3	4.46999999999998	486.42	"EW"	5.71	"6.36"
398.08	2	3	4.48	486.42	"EW"	5.71	"6.36"
388.11	2	3	4.48999999999999	486.42	"EW"	5.71	"6.36"
401.83	2	3	4.49999999999998	486.42	"EW"	5.71	"6.36"
400.35	2	3	4.51	486.42	"EW"	5.71	"6.36"
388.11	2	3	4.51999999999999	486.42	"EW"	5.71	"6.36"
414.96	2	3	4.52999999999998	486.42	"EW"	5.71	"6.36"
413.82	2	3	4.54	486.42	"EW"	5.71	"6.36"
408.03	2	3	4.54999999999999	486.42	"EW"	5.71	"6.36"
433.09	2	3	4.55999999999998	486.42	"EW"	5.71	"6.36"
397.91	3	3	4.57	520.362	"EW"	5.71	"6.36"
396.6	3	3	4.57999999999999	520.362	"EW"	5.71	"6.36"
375.37	3	3	4.58999999999998	520.362	"EW"	5.71	"6.36"
396.52	3	3	4.6	520.362	"EW"	5.71	"6.36"
392.44	3	3	4.60999999999999	520.362	"EW"	5.71	"6.36"
392.09	3	3	4.61999999999999	520.362	"EW"	5.71	"6.36"
400.43	3	3	4.63	520.362	"EW"	5.71	"6.36"
370.23	3	3	4.64	520.362	"EW"	5.71	"6.36"
381.98	3	3	4.64999999999999	520.362	"EW"	5.71	"6.36"
390.53	3	3	4.66000000000001	520.362	"EW"	5.71	"6.36"
411.89	3	3	4.67	520.362	"EW"	5.71	"6.36"
385.52	3	3	4.67999999999999	520.362	"EW"	5.71	"6.36"
387.76	3	3	4.69000000000001	520.362	"EW"	5.71	"6.36"
390.53	3	3	4.7	520.362	"EW"	5.71	"6.36"
384.05	3	3	4.70999999999999	520.362	"EW"	5.71	"6.36"
403.14	3	3	4.71999999999998	520.362	"EW"	5.71	"6.36"
405.49	3	3	4.73	520.362	"EW"	5.71	"6.36"
393.05	3	3	4.73999999999999	520.362	"EW"	5.71	"6.36"
388.2	3	3	4.74999999999998	520.362	"EW"	5.71	"6.36"
380.18	3	3	4.76	520.362	"EW"	5.71	"6.36"
396.69	3	3	4.76999999999999	520.362	"EW"	5.71	"6.36"
392.7	3	3	4.77999999999998	520.362	"EW"	5.71	"6.36"
383.79	3	3	4.79	520.362	"EW"	5.71	"6.36"
383.28	3	3	4.79999999999999	520.362	"EW"	5.71	"6.36"
387.07	3	3	4.80999999999998	520.362	"EW"	5.71	"6.36"
385.6	3	3	4.82	520.362	"EW"	5.71	"6.36"
387.76	3	3	4.82999999999999	520.362	"EW"	5.71	"6.36"
382.07	3	3	4.83999999999998	520.362	"EW"	5.71	"6.36"
402.44	3	3	4.85	520.362	"EW"	5.71	"6.36"
395.04	3	3	4.85999999999999	520.362	"EW"	5.71	"6.36"
399.04	3	3	4.86999999999999	520.362	"EW"	5.71	"6.36"
402.26	3	3	4.88	520.362	"EW"	5.71	"6.36"
386.3	3	3	4.89	520.362	"EW"	5.71	"6.36"
383.1	3	3	4.89999999999999	520.362	"EW"	5.71	"6.36"
368.44	3	3	4.91000000000001	520.362	"EW"	5.71	"6.36"
380.09	3	3	4.92	520.362	"EW"	5.71	"6.36"
383.19	3	3	4.92999999999999	520.362	"EW"	5.71	"6.36"
377.51	3	3	4.94000000000001	520.362	"EW"	5.71	"6.36"
372.45	3	3	4.95	520.362	"EW"	5.71	"6.36"
373.14	3	3	4.95999999999999	520.362	"EW"	5.71	"6.36"
370.66	3	3	4.96999999999998	520.362	"EW"	5.71	"6.36"
370.74	3	3	4.98	520.362	"EW"	5.71	"6.36"
366.47	3	3	4.98999999999999	520.362	"EW"	5.71	"6.36"
379.4	3	3	4.99999999999998	520.362	"EW"	5.71	"6.36"
381.55	3	3	5.01	520.362	"EW"	5.71	"6.36"
363.41	3	3	5.01999999999999	520.362	"EW"	5.71	"6.36"
386.9	3	3	5.02999999999998	520.362	"EW"	5.71	"6.36"
347.06	3	3	5.04	520.362	"EW"	5.71	"6.36"
360.51	3	3	5.04999999999999	520.362	"EW"	5.71	"6.36"
350.6	3	3	5.05999999999998	520.362	"EW"	5.71	"6.36"
355.09	3	3	5.07	520.362	"EW"	5.71	"6.36"
370.57	3	3	5.07999999999999	520.362	"EW"	5.71	"6.36"
360.51	3	3	5.08999999999998	520.362	"EW"	5.71	"6.36"
370.91	3	3	5.1	520.362	"EW"	5.71	"6.36"
354.58	3	3	5.10999999999999	520.362	"EW"	5.71	"6.36"
361.02	3	3	5.11999999999999	520.362	"EW"	5.71	"6.36"
369.55	3	3	5.13	520.362	"EW"	5.71	"6.36"
371	3	3	5.14	520.362	"EW"	5.71	"6.36"
359.58	3	3	5.14999999999999	520.362	"EW"	5.71	"6.36"
371.94	3	3	5.16000000000001	520.362	"EW"	5.71	"6.36"
326.89	3	3	5.17	520.362	"EW"	5.71	"6.36"
334.48	3	3	5.17999999999999	520.362	"EW"	5.71	"6.36"
358.65	3	3	5.19000000000001	520.362	"EW"	5.71	"6.36"
365.53	3	3	5.2	520.362	"EW"	5.71	"6.36"
371.43	3	3	5.20999999999999	520.362	"EW"	5.71	"6.36"
389.06	3	3	5.21999999999998	520.362	"EW"	5.71	"6.36"
373.14	3	3	5.23	520.362	"EW"	5.71	"6.36"
361.53	3	3	5.23999999999999	520.362	"EW"	5.71	"6.36"
363.66	3	3	5.24999999999998	520.362	"EW"	5.71	"6.36"
388.02	3	3	5.26	520.362	"EW"	5.71	"6.36"
369.97	3	3	5.26999999999999	520.362	"EW"	5.71	"6.36"
349.76	3	3	5.27999999999998	520.362	"EW"	5.71	"6.36"
374.17	3	3	5.29	520.362	"EW"	5.71	"6.36"
359.66	3	3	5.29999999999999	520.362	"EW"	5.71	"6.36"
355.93	3	3	5.30999999999998	520.362	"EW"	5.71	"6.36"
364.34	3	3	5.32	520.362	"EW"	5.71	"6.36"
365.36	3	3	5.32999999999999	520.362	"EW"	5.71	"6.36"
387.59	3	3	5.33999999999998	520.362	"EW"	5.71	"6.36"
354.92	3	3	5.35	520.362	"EW"	5.71	"6.36"
394.61	3	3	5.35999999999999	520.362	"EW"	5.71	"6.36"
387.07	3	3	5.36999999999999	520.362	"EW"	5.71	"6.36"
371.77	3	3	5.38	520.362	"EW"	5.71	"6.36"
368.52	3	3	5.39	520.362	"EW"	5.71	"6.36"
370.4	3	3	5.39999999999999	520.362	"EW"	5.71	"6.36"
388.97	3	3	5.41000000000001	520.362	"EW"	5.71	"6.36"
375.71	3	3	5.42	520.362	"EW"	5.71	"6.36"
392.18	3	3	5.42999999999999	520.362	"EW"	5.71	"6.36"
406.46	3	3	5.44000000000001	520.362	"EW"	5.71	"6.36"
395.04	3	3	5.45	520.362	"EW"	5.71	"6.36"
392.09	3	3	5.45999999999999	520.362	"EW"	5.71	"6.36"
415.14	3	3	5.46999999999998	520.362	"EW"	5.71	"6.36"
389.58	3	3	5.48	520.362	"EW"	5.71	"6.36"
393.39	3	3	5.48999999999999	520.362	"EW"	5.71	"6.36"
412.5	3	3	5.49999999999998	520.362	"EW"	5.71	"6.36"
401.39	3	3	5.51	520.362	"EW"	5.71	"6.36"
413.29	3	3	5.51999999999999	520.362	"EW"	5.71	"6.36"
425.99	3	3	5.52999999999998	520.362	"EW"	5.71	"6.36"
425.81	3	3	5.54	520.362	"EW"	5.71	"6.36"
436.12	3	3	5.54999999999999	520.362	"EW"	5.71	"6.36"
448.28	3	3	5.55999999999998	520.362	"EW"	5.71	"6.36"
444.33	3	3	5.57	520.362	"EW"	5.71	"6.36"
433.89	3	3	5.57999999999999	520.362	"EW"	5.71	"6.36"
459.81	3	3	5.58999999999998	520.362	"EW"	5.71	"6.36"
454.22	3	3	5.6	520.362	"EW"	5.71	"6.36"
453.14	3	3	5.60999999999999	520.362	"EW"	5.71	"6.36"
455.39	3	3	5.61999999999999	520.362	"EW"	5.71	"6.36"
472.71	3	3	5.63	520.362	"EW"	5.71	"6.36"
494.28	3	3	5.64	520.362	"EW"	5.71	"6.36"
476.18	3	3	5.64999999999999	520.362	"EW"	5.71	"6.36"
488.19	3	3	5.66000000000001	520.362	"EW"	5.71	"6.36"
493.45	3	3	5.67	520.362	"EW"	5.71	"6.36"
492.34	3	3	5.67999999999999	520.362	"EW"	5.71	"6.36"
484.24	3	3	5.69000000000001	520.362	"EW"	5.71	"6.36"
509.51	3	3	5.7	520.362	"EW"	5.71	"6.36"
521.12	3	3	5.70999999999999	520.362	"EW"	5.71	"6.36"
513.99	3	3	5.71999999999998	520.362	"LW"	5.71	"6.36"
503.83	3	3	5.73	520.362	"LW"	5.71	"6.36"
513.71	3	3	5.73999999999999	520.362	"LW"	5.71	"6.36"
510.72	3	3	5.74999999999998	520.362	"LW"	5.71	"6.36"
513.9	3	3	5.76	520.362	"LW"	5.71	"6.36"
533.77	3	3	5.76999999999999	520.362	"LW"	5.71	"6.36"
530.55	3	3	5.77999999999998	520.362	"LW"	5.71	"6.36"
534.05	3	3	5.79	520.362	"LW"	5.71	"6.36"
512.12	3	3	5.79999999999999	520.362	"LW"	5.71	"6.36"
510.72	3	3	5.80999999999998	520.362	"LW"	5.71	"6.36"
531.12	3	3	5.82	520.362	"LW"	5.71	"6.36"
532.73	3	3	5.82999999999999	520.362	"LW"	5.71	"6.36"
544.51	3	3	5.83999999999998	520.362	"LW"	5.71	"6.36"
541.18	3	3	5.85	520.362	"LW"	5.71	"6.36"
552.64	3	3	5.85999999999999	520.362	"LW"	5.71	"6.36"
535.95	3	3	5.86999999999999	520.362	"LW"	5.71	"6.36"
547.28	3	3	5.88	520.362	"LW"	5.71	"6.36"
538.61	3	3	5.89	520.362	"LW"	5.71	"6.36"
545.75	3	3	5.89999999999999	520.362	"LW"	5.71	"6.36"
557.25	3	3	5.91000000000001	520.362	"LW"	5.71	"6.36"
560.91	3	3	5.92	520.362	"LW"	5.71	"6.36"
539.56	3	3	5.92999999999999	520.362	"LW"	5.71	"6.36"
563.7	3	3	5.94000000000001	520.362	"LW"	5.71	"6.36"
562.83	3	3	5.95	520.362	"LW"	5.71	"6.36"
542.13	3	3	5.95999999999999	520.362	"LW"	5.71	"6.36"
535.38	3	3	5.96999999999998	520.362	"LW"	5.71	"6.36"
527.62	3	3	5.98	520.362	"LW"	5.71	"6.36"
540.32	3	3	5.98999999999999	520.362	"LW"	5.71	"6.36"
549.77	3	3	5.99999999999998	520.362	"LW"	5.71	"6.36"
568.73	3	3	6.01	520.362	"LW"	5.71	"6.36"
547.95	3	3	6.01999999999999	520.362	"LW"	5.71	"6.36"
535.76	3	3	6.02999999999998	520.362	"LW"	5.71	"6.36"
545.46	3	3	6.04	520.362	"LW"	5.71	"6.36"
548.04	3	3	6.04999999999999	520.362	"LW"	5.71	"6.36"
547.28	3	3	6.05999999999998	520.362	"LW"	5.71	"6.36"
558.11	3	3	6.07	520.362	"LW"	5.71	"6.36"
535.09	3	3	6.07999999999999	520.362	"LW"	5.71	"6.36"
536.14	3	3	6.08999999999998	520.362	"LW"	5.71	"6.36"
549.67	3	3	6.1	520.362	"LW"	5.71	"6.36"
559.27	3	3	6.10999999999999	520.362	"LW"	5.71	"6.36"
533.77	3	3	6.11999999999999	520.362	"LW"	5.71	"6.36"
559.94	3	3	6.13	520.362	"LW"	5.71	"6.36"
543.75	3	3	6.14	520.362	"LW"	5.71	"6.36"
522.53	3	3	6.14999999999999	520.362	"LW"	5.71	"6.36"
551.11	3	3	6.16000000000001	520.362	"LW"	5.71	"6.36"
540.7	3	3	6.17	520.362	"LW"	5.71	"6.36"
543.18	3	3	6.17999999999999	520.362	"LW"	5.71	"6.36"
535.28	3	3	6.19000000000001	520.362	"LW"	5.71	"6.36"
523.19	3	3	6.2	520.362	"LW"	5.71	"6.36"
557.34	3	3	6.20999999999999	520.362	"LW"	5.71	"6.36"
551.49	3	3	6.21999999999998	520.362	"LW"	5.71	"6.36"
544.7	3	3	6.23	520.362	"LW"	5.71	"6.36"
523.1	3	3	6.23999999999999	520.362	"LW"	5.71	"6.36"
517.74	3	3	6.24999999999998	520.362	"LW"	5.71	"6.36"
523	3	3	6.26	520.362	"LW"	5.71	"6.36"
520.93	3	3	6.26999999999999	520.362	"LW"	5.71	"6.36"
524.42	3	3	6.27999999999998	520.362	"LW"	5.71	"6.36"
527.24	3	3	6.29	520.362	"LW"	5.71	"6.36"
522.34	3	3	6.29999999999999	520.362	"LW"	5.71	"6.36"
519.71	3	3	6.30999999999998	520.362	"LW"	5.71	"6.36"
513.9	3	3	6.32	520.362	"LW"	5.71	"6.36"
529.98	3	3	6.32999999999999	520.362	"LW"	5.71	"6.36"
497.15	3	3	6.33999999999998	520.362	"LW"	5.71	"6.36"
510.63	3	3	6.35	520.362	"LW"	5.71	"6.36"
528.28	3	3	6.35999999999999	520.362	"LW"	5.71	"6.36"
509.7	3	4	6.36999999999999	520.362	"EW"	7.81	"8.1"
509.04	3	4	6.38	520.362	"EW"	7.81	"8.1"
489.11	3	4	6.39	520.362	"EW"	7.81	"8.1"
487.73	3	4	6.39999999999999	520.362	"EW"	7.81	"8.1"
483.41	3	4	6.41000000000001	520.362	"EW"	7.81	"8.1"
484.97	3	4	6.42	520.362	"EW"	7.81	"8.1"
473.71	3	4	6.42999999999999	520.362	"EW"	7.81	"8.1"
467.79	3	4	6.44000000000001	520.362	"EW"	7.81	"8.1"
473.26	3	4	6.45	520.362	"EW"	7.81	"8.1"
481.94	3	4	6.45999999999999	520.362	"EW"	7.81	"8.1"
460.9	3	4	6.46999999999998	520.362	"EW"	7.81	"8.1"
464.98	3	4	6.48	520.362	"EW"	7.81	"8.1"
472.43	3	4	6.48999999999999	520.362	"EW"	7.81	"8.1"
452.05	3	4	6.49999999999998	520.362	"EW"	7.81	"8.1"
449.9	3	4	6.51	520.362	"EW"	7.81	"8.1"
463.62	3	4	6.51999999999999	520.362	"EW"	7.81	"8.1"
463.07	3	4	6.52999999999998	520.362	"EW"	7.81	"8.1"
450.98	3	4	6.54	520.362	"EW"	7.81	"8.1"
444.24	3	4	6.54999999999999	520.362	"EW"	7.81	"8.1"
466.16	3	4	6.55999999999998	520.362	"EW"	7.81	"8.1"
430.25	3	4	6.57	520.362	"EW"	7.81	"8.1"
443.26	3	4	6.57999999999999	520.362	"EW"	7.81	"8.1"
428.56	3	4	6.58999999999998	520.362	"EW"	7.81	"8.1"
432.91	3	4	6.6	520.362	"EW"	7.81	"8.1"
445.14	3	4	6.60999999999999	520.362	"EW"	7.81	"8.1"
431.4	3	4	6.61999999999999	520.362	"EW"	7.81	"8.1"
414.26	3	4	6.63	520.362	"EW"	7.81	"8.1"
430.42	3	4	6.64	520.362	"EW"	7.81	"8.1"
413.47	3	4	6.64999999999999	520.362	"EW"	7.81	"8.1"
430.51	3	4	6.66000000000001	520.362	"EW"	7.81	"8.1"
419.72	3	4	6.67	520.362	"EW"	7.81	"8.1"
405.93	3	4	6.67999999999999	520.362	"EW"	7.81	"8.1"
432.38	3	4	6.69000000000001	520.362	"EW"	7.81	"8.1"
413.29	4	4	6.7	473.35	"EW"	7.81	"8.1"
389.49	4	4	6.70999999999999	473.35	"EW"	7.81	"8.1"
400.87	4	4	6.71999999999998	473.35	"EW"	7.81	"8.1"
406.63	4	4	6.73	473.35	"EW"	7.81	"8.1"
398.6	4	4	6.73999999999999	473.35	"EW"	7.81	"8.1"
405.06	4	4	6.74999999999998	473.35	"EW"	7.81	"8.1"
387.94	4	4	6.76	473.35	"EW"	7.81	"8.1"
393.48	4	4	6.76999999999999	473.35	"EW"	7.81	"8.1"
364.17	4	4	6.77999999999998	473.35	"EW"	7.81	"8.1"
373.91	4	4	6.79	473.35	"EW"	7.81	"8.1"
388.54	4	4	6.79999999999999	473.35	"EW"	7.81	"8.1"
377.43	4	4	6.80999999999998	473.35	"EW"	7.81	"8.1"
372.28	4	4	6.82	473.35	"EW"	7.81	"8.1"
388.46	4	4	6.82999999999999	473.35	"EW"	7.81	"8.1"
392.61	4	4	6.83999999999998	473.35	"EW"	7.81	"8.1"
380.09	4	4	6.85	473.35	"EW"	7.81	"8.1"
378.8	4	4	6.85999999999999	473.35	"EW"	7.81	"8.1"
379.66	4	4	6.86999999999999	473.35	"EW"	7.81	"8.1"
384.83	4	4	6.88	473.35	"EW"	7.81	"8.1"
361.19	4	4	6.89	473.35	"EW"	7.81	"8.1"
374.6	4	4	6.89999999999999	473.35	"EW"	7.81	"8.1"
329.64	4	4	6.91000000000001	473.35	"EW"	7.81	"8.1"
354.66	4	4	6.92	473.35	"EW"	7.81	"8.1"
350.27	4	4	6.92999999999999	473.35	"EW"	7.81	"8.1"
359.5	4	4	6.94000000000001	473.35	"EW"	7.81	"8.1"
338.07	4	4	6.95	473.35	"EW"	7.81	"8.1"
358.56	4	4	6.95999999999999	473.35	"EW"	7.81	"8.1"
338.16	4	4	6.96999999999998	473.35	"EW"	7.81	"8.1"
341.26	4	4	6.98	473.35	"EW"	7.81	"8.1"
339.33	4	4	6.98999999999999	473.35	"EW"	7.81	"8.1"
349	4	4	6.99999999999998	473.35	"EW"	7.81	"8.1"
366.47	4	4	7.01	473.35	"EW"	7.81	"8.1"
326.47	4	4	7.01999999999999	473.35	"EW"	7.81	"8.1"
352.55	4	4	7.02999999999998	473.35	"EW"	7.81	"8.1"
348.83	4	4	7.04	473.35	"EW"	7.81	"8.1"
357.63	4	4	7.04999999999999	473.35	"EW"	7.81	"8.1"
329.8	4	4	7.05999999999998	473.35	"EW"	7.81	"8.1"
351.03	4	4	7.07	473.35	"EW"	7.81	"8.1"
346.47	4	4	7.07999999999999	473.35	"EW"	7.81	"8.1"
359.75	4	4	7.08999999999998	473.35	"EW"	7.81	"8.1"
341.09	4	4	7.1	473.35	"EW"	7.81	"8.1"
340	4	4	7.10999999999999	473.35	"EW"	7.81	"8.1"
357.46	4	4	7.11999999999999	473.35	"EW"	7.81	"8.1"
361.7	4	4	7.13	473.35	"EW"	7.81	"8.1"
345.29	4	4	7.14	473.35	"EW"	7.81	"8.1"
346.64	4	4	7.14999999999999	473.35	"EW"	7.81	"8.1"
369.89	4	4	7.16000000000001	473.35	"EW"	7.81	"8.1"
377.17	4	4	7.17	473.35	"EW"	7.81	"8.1"
368.86	4	4	7.17999999999999	473.35	"EW"	7.81	"8.1"
352.72	4	4	7.19000000000001	473.35	"EW"	7.81	"8.1"
371	4	4	7.2	473.35	"EW"	7.81	"8.1"
364.51	4	4	7.20999999999999	473.35	"EW"	7.81	"8.1"
379.75	4	4	7.21999999999998	473.35	"EW"	7.81	"8.1"
355.76	4	4	7.23	473.35	"EW"	7.81	"8.1"
368.44	4	4	7.23999999999999	473.35	"EW"	7.81	"8.1"
367.5	4	4	7.24999999999998	473.35	"EW"	7.81	"8.1"
374.6	4	4	7.26	473.35	"EW"	7.81	"8.1"
341.43	4	4	7.26999999999999	473.35	"EW"	7.81	"8.1"
368.35	4	4	7.27999999999998	473.35	"EW"	7.81	"8.1"
373.22	4	4	7.29	473.35	"EW"	7.81	"8.1"
360.94	4	4	7.29999999999999	473.35	"EW"	7.81	"8.1"
383.36	4	4	7.30999999999998	473.35	"EW"	7.81	"8.1"
390.36	4	4	7.32	473.35	"EW"	7.81	"8.1"
368.44	4	4	7.32999999999999	473.35	"EW"	7.81	"8.1"
377.68	4	4	7.33999999999998	473.35	"EW"	7.81	"8.1"
386.73	4	4	7.35	473.35	"EW"	7.81	"8.1"
373.05	4	4	7.35999999999999	473.35	"EW"	7.81	"8.1"
384.05	4	4	7.36999999999999	473.35	"EW"	7.81	"8.1"
359.92	4	4	7.38	473.35	"EW"	7.81	"8.1"
363.58	4	4	7.39	473.35	"EW"	7.81	"8.1"
381.3	4	4	7.39999999999999	473.35	"EW"	7.81	"8.1"
386.12	4	4	7.41000000000001	473.35	"EW"	7.81	"8.1"
372.28	4	4	7.42	473.35	"EW"	7.81	"8.1"
379.83	4	4	7.42999999999999	473.35	"EW"	7.81	"8.1"
380.86	4	4	7.44000000000001	473.35	"EW"	7.81	"8.1"
390.62	4	4	7.45	473.35	"EW"	7.81	"8.1"
376.4	4	4	7.45999999999999	473.35	"EW"	7.81	"8.1"
377.34	4	4	7.46999999999998	473.35	"EW"	7.81	"8.1"
372.88	4	4	7.48	473.35	"EW"	7.81	"8.1"
359.83	4	4	7.48999999999999	473.35	"EW"	7.81	"8.1"
393.74	4	4	7.49999999999998	473.35	"EW"	7.81	"8.1"
378.11	4	4	7.51	473.35	"EW"	7.81	"8.1"
391.05	4	4	7.51999999999999	473.35	"EW"	7.81	"8.1"
389.06	4	4	7.52999999999998	473.35	"EW"	7.81	"8.1"
378.03	4	4	7.54	473.35	"EW"	7.81	"8.1"
393.74	4	4	7.54999999999999	473.35	"EW"	7.81	"8.1"
382.16	4	4	7.55999999999998	473.35	"EW"	7.81	"8.1"
374.6	4	4	7.57	473.35	"EW"	7.81	"8.1"
386.3	4	4	7.57999999999999	473.35	"EW"	7.81	"8.1"
393.48	4	4	7.58999999999998	473.35	"EW"	7.81	"8.1"
387.59	4	4	7.6	473.35	"EW"	7.81	"8.1"
386.64	4	4	7.60999999999999	473.35	"EW"	7.81	"8.1"
388.2	4	4	7.61999999999999	473.35	"EW"	7.81	"8.1"
411.01	4	4	7.63	473.35	"EW"	7.81	"8.1"
400.26	4	4	7.64	473.35	"EW"	7.81	"8.1"
408.47	4	4	7.64999999999999	473.35	"EW"	7.81	"8.1"
404.71	4	4	7.66000000000001	473.35	"EW"	7.81	"8.1"
418.04	4	4	7.67	473.35	"EW"	7.81	"8.1"
418.84	4	4	7.67999999999999	473.35	"EW"	7.81	"8.1"
400	4	4	7.69000000000001	473.35	"EW"	7.81	"8.1"
406.98	4	4	7.7	473.35	"EW"	7.81	"8.1"
431.4	4	4	7.70999999999999	473.35	"EW"	7.81	"8.1"
422.72	4	4	7.71999999999998	473.35	"EW"	7.81	"8.1"
421.92	4	4	7.73	473.35	"EW"	7.81	"8.1"
431.93	4	4	7.73999999999999	473.35	"EW"	7.81	"8.1"
421.48	4	4	7.74999999999998	473.35	"EW"	7.81	"8.1"
469.34	4	4	7.76	473.35	"EW"	7.81	"8.1"
457.73	4	4	7.76999999999999	473.35	"EW"	7.81	"8.1"
443.44	4	4	7.77999999999998	473.35	"EW"	7.81	"8.1"
451.43	4	4	7.79	473.35	"EW"	7.81	"8.1"
454.13	4	4	7.79999999999999	473.35	"EW"	7.81	"8.1"
487.82	4	4	7.80999999999998	473.35	"EW"	7.81	"8.1"
464.98	4	4	7.82	473.35	"LW"	7.81	"8.1"
486.26	4	4	7.82999999999999	473.35	"LW"	7.81	"8.1"
450.89	4	4	7.83999999999998	473.35	"LW"	7.81	"8.1"
474.44	4	4	7.85	473.35	"LW"	7.81	"8.1"
482.13	4	4	7.85999999999999	473.35	"LW"	7.81	"8.1"
496.68	4	4	7.86999999999999	473.35	"LW"	7.81	"8.1"
478.01	4	4	7.88	473.35	"LW"	7.81	"8.1"
473.99	4	4	7.89	473.35	"LW"	7.81	"8.1"
483.41	4	4	7.89999999999999	473.35	"LW"	7.81	"8.1"
485.25	4	4	7.91000000000001	473.35	"LW"	7.81	"8.1"
510.07	4	4	7.92	473.35	"LW"	7.81	"8.1"
505.41	4	4	7.92999999999999	473.35	"LW"	7.81	"8.1"
506.9	4	4	7.94000000000001	473.35	"LW"	7.81	"8.1"
499	4	4	7.95	473.35	"LW"	7.81	"8.1"
494.65	4	4	7.95999999999999	473.35	"LW"	7.81	"8.1"
481.21	4	4	7.96999999999998	473.35	"LW"	7.81	"8.1"
460.72	4	4	7.98	473.35	"LW"	7.81	"8.1"
480.2	4	4	7.98999999999999	473.35	"LW"	7.81	"8.1"
492.8	4	4	7.99999999999998	473.35	"LW"	7.81	"8.1"
473.8	4	4	8.01	473.35	"LW"	7.81	"8.1"
465.52	4	4	8.01999999999999	473.35	"LW"	7.81	"8.1"
491.6	4	4	8.02999999999998	473.35	"LW"	7.81	"8.1"
477.55	4	4	8.04	473.35	"LW"	7.81	"8.1"
486.44	4	4	8.04999999999999	473.35	"LW"	7.81	"8.1"
474.08	4	4	8.05999999999998	473.35	"LW"	7.81	"8.1"
464.25	4	4	8.07	473.35	"LW"	7.81	"8.1"
472.89	4	4	8.07999999999999	473.35	"LW"	7.81	"8.1"
461.9	4	4	8.08999999999998	473.35	"LW"	7.81	"8.1"
474.99	4	5	8.1	473.35	"EW"	10.16	"10.29"
445.05	4	5	8.10999999999999	473.35	"EW"	10.16	"10.29"
431.67	4	5	8.11999999999999	473.35	"EW"	10.16	"10.29"
441.65	4	5	8.13	473.35	"EW"	10.16	"10.29"
452.6	4	5	8.14	473.35	"EW"	10.16	"10.29"
440.76	4	5	8.14999999999999	473.35	"EW"	10.16	"10.29"
419.28	4	5	8.16000000000001	473.35	"EW"	10.16	"10.29"
403.31	4	5	8.17	473.35	"EW"	10.16	"10.29"
417.07	4	5	8.17999999999999	473.35	"EW"	10.16	"10.29"
423.87	4	5	8.19000000000001	473.35	"EW"	10.16	"10.29"
444.51	4	5	8.2	473.35	"EW"	10.16	"10.29"
